credit,summe_einnahmen,summe_ausgaben,frei_verfuegbares_einkommen,verhaeltnis_einkommen_zu_rate,laufzeit,kreditbetrag,score_wert,schufa_score,anzahl_kinder,anzahl_personen,anzahl_kfz,beschaeftigungs_art,anrede,familienstand,wohnsituation,einkommen_unselbstaendig,rente,ein_unterhalt,kindergeld,ein_miete,sonstiges,aus_miete,wohnnebenkosten,aus_unterhalt,kranken_pflege_versicherung,lebensversicherung,baufinanzierung,bausparen,beschaeftigt_seit,alter,wohnhaft
GENEHMIGT,2600.0,1500.0,1100.0,0.7,12,5000.0,508,9766,0,2,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,2600.0,,,,,,644.0,,,,100.0,,,1984-04-01 00:00:00,61.0,16.0
GENEHMIGT,3045.0,1370.0,1675.0,0.6,96,13000.0,172,9732,0,1,0,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,2684.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,35.0,0.0,0.0,2015-10-01 00:00:00,50.0,4.0
GENEHMIGT,2276.0,1527.0,749.0,0.65,36,6500.0,193,9567,0,1,0,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,2276.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-08-01 00:00:00,46.0,2.0
GENEHMIGT,5492.0,3969.0,1523.0,0.65,48,5000.0,169,9910,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3387.0,0.0,0.0,388.0,1160.0,450.0,0.0,283.0,0.0,0.0,147.0,1774.0,0.0,2009-06-01 00:00:00,36.0,4.0
GENEHMIGT,5000.0,2866.0,2134.0,0.65,36,9000.0,224,9949,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,632.0,366.0,436.0,0.0,1994-09-01 00:00:00,42.0,11.0
GENEHMIGT,2974.0,2044.0,930.0,0.6,96,23000.0,220,9612,1,2,0,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2780.29,0.0,0.0,194.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,786.0,0.0,2018-07-01 00:00:00,55.0,5.0
GENEHMIGT,2588.0,1741.0,847.0,0.7,36,5000.0,70,9942,2,3,1,ARBEITER,HERR,GESCHIEDEN,EIGENTUM,2200.0,0.0,0.0,194.0,0.0,0.0,0.0,135.0,0.0,0.0,127.0,341.0,0.0,1999-07-01 00:00:00,44.0,13.0
GENEHMIGT,4883.0,3092.0,1791.0,0.6,96,24500.0,393,9859,1,3,1,BEAMTER,HERR,VERHEIRATET,EIGENTUM,4689.0,0.0,0.0,194.0,0.0,0.0,0.0,150.0,669.0,310.0,60.0,525.0,0.0,1989-09-01 00:00:00,52.0,4.0
GENEHMIGT,2200.0,1350.0,850.0,0.65,48,10000.0,322,9909,0,2,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,2200.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,150.0,0.0,0.0,2010-11-01 00:00:00,53.0,5.0
GENEHMIGT,3066.0,1400.0,1666.0,0.65,36,10000.0,208,9862,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,3066.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-08-01 00:00:00,37.0,10.0
GENEHMIGT,1800.0,1191.0,609.0,0.65,36,13000.0,30,9860,0,1,1,ARBEITER,HERR,LEDIG,MIETE,1800.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-01 00:00:00,43.0,22.0
GENEHMIGT,3497.0,3147.0,350.0,0.6,84,14500.0,370,9864,2,4,0,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2759.0,0.0,0.0,388.0,0.0,350.0,923.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-07-01 00:00:00,48.0,21.0
GENEHMIGT,5256.0,3385.0,1871.0,0.65,24,10000.0,347,9930,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,600.0,0.0,1643.0,100.0,2005-04-01 00:00:00,52.0,10.0
GENEHMIGT,1788.0,900.0,888.0,0.65,60,10000.0,259,9763,2,4,1,ANGESTELLTER,FRAU,VERHEIRATET,SONSTIGES,1400.0,0.0,0.0,388.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,120.0,2003-09-01 00:00:00,36.0,2.0
GENEHMIGT,5800.0,2337.0,3463.0,0.6,84,5000.0,155,9687,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,5280.0,0.0,0.0,0.0,0.0,,1000.0,,0.0,612.0,0.0,0.0,0.0,2016-01-01 00:00:00,42.0,9.0
GENEHMIGT,1925.0,1100.0,825.0,0.6,96,17000.0,154,9934,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1710.0,0.0,0.0,0.0,234.0,450.0,650.0,0.0,0.0,0.0,0.0,359.0,43.0,2013-01-01 00:00:00,43.0,7.0
GENEHMIGT,2445.0,1775.0,670.0,0.65,36,6566.0,204,9844,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2445.0,0.0,0.0,0.0,0.0,,700.0,,0.0,,0.0,0.0,0.0,2003-08-01 00:00:00,37.0,10.0
GENEHMIGT,1650.0,650.0,1000.0,0.65,48,7000.0,-58,9539,0,1,1,ANGESTELLTER,FRAU,LEDIG,SONSTIGES,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2016-02-01 00:00:00,23.0,23.0
GENEHMIGT,2262.0,1655.0,607.0,0.6,84,10000.0,-66,9461,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,SONSTIGES,2262.0,0.0,0.0,0.0,0.0,,300.0,,208.0,,0.0,0.0,0.0,2017-02-01 00:00:00,35.0,4.0
GENEHMIGT,1420.0,500.0,920.0,0.6,84,6000.0,-133,9611,0,1,0,ANGESTELLTER,HERR,LEDIG,SONSTIGES,1420.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,2018-07-01 00:00:00,28.0,1.0
GENEHMIGT,4029.0,1261.0,2768.0,0.6,84,50000.0,384,9725,0,1,0,ANGESTELLTER,FRAU,VERHEIRATET,SONSTIGES,4029.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1993-12-01 00:00:00,51.0,16.0
GENEHMIGT,2237.0,1791.0,446.0,0.6,84,7500.0,400,9902,0,1,1,ARBEITER,FRAU,VERHEIRATET,MIETE,2100.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01 00:00:00,55.0,15.0
GENEHMIGT,2623.0,1875.0,748.0,0.6,96,10000.0,57,9767,0,1,1,ANGESTELLTER,FRAU,LEDIG,EIGENTUM,2479.0,0.0,0.0,0.0,240.0,0.0,330.0,296.0,0.0,25.0,0.0,584.0,0.0,2014-12-01 00:00:00,35.0,35.0
GENEHMIGT,3711.0,2866.0,845.0,0.65,48,17000.0,506,9961,0,1,2,BEAMTER,FRAU,VERHEIRATET,EIGENTUM,3711.88,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,1100.0,0.0,1978-08-01 00:00:00,61.0,27.0
GENEHMIGT,1700.0,950.0,750.0,0.6,84,25000.0,-73,9492,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1800.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,103.0,0.0,30.0,2018-06-01 00:00:00,26.0,9.0
GENEHMIGT,2321.0,1741.0,580.0,0.6,96,10000.0,163,9908,1,2,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1688.0,0.0,439.0,194.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,1990-11-01 00:00:00,49.0,5.0
GENEHMIGT,2718.0,1878.0,840.0,0.6,84,18000.0,102,9798,1,2,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,2524.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,0.0,2016-10-01 00:00:00,42.0,4.0
GENEHMIGT,3030.0,1905.0,1125.0,0.6,72,15000.0,484,9823,0,2,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,2700.0,,,,550.0,,700.0,,,,45.0,,,2000-08-01 00:00:00,57.0,5.0
GENEHMIGT,4924.0,1574.0,3350.0,0.6,96,15000.0,333,9854,1,2,1,BEAMTER,HERR,VERHEIRATET,SONSTIGES,4730.0,0.0,0.0,194.0,0.0,0.0,800.0,0.0,0.0,333.0,423.0,1000.0,50.0,1989-09-01 00:00:00,49.0,14.0
GENEHMIGT,2232.0,1720.0,512.0,0.6,96,23500.0,63,9742,1,2,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,2038.28,0.0,0.0,194.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-08-01 00:00:00,44.0,4.0
GENEHMIGT,2694.0,2407.0,287.0,0.6,96,13000.0,244,9918,0,2,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,417.0,0.0,0.0,420.0,0.0,1992-02-01 00:00:00,49.0,16.0
GENEHMIGT,1988.0,1099.0,889.0,0.6,84,29000.0,71,9611,2,3,0,ARBEITER,HERR,VERHEIRATET,ELTERN,1600.0,0.0,0.0,388.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-05-01 00:00:00,38.0,7.0
GENEHMIGT,1913.0,1103.0,810.0,0.65,48,8500.0,184,9806,0,1,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1913.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,204.0,0.0,0.0,2018-03-01 00:00:00,61.0,4.0
GENEHMIGT,3871.0,2890.0,981.0,0.6,84,20000.0,434,9920,2,3,1,BEAMTER,HERR,GESCHIEDEN,EIGENTUM,2783.0,0.0,500.0,388.0,0.0,0.0,0.0,200.0,0.0,300.0,100.0,870.0,0.0,1997-01-01 00:00:00,54.0,15.0
GENEHMIGT,3416.0,2328.0,1088.0,0.6,84,24000.0,-26,9784,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,3416.0,0.0,0.0,0.0,0.0,,536.0,,0.0,,116.0,0.0,0.0,2017-02-01 00:00:00,35.0,8.0
GENEHMIGT,3000.0,2545.0,455.0,0.65,48,7000.0,150,9839,0,1,1,ANGESTELLTER,FRAU,LEDIG,EIGENTUM,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,30.0,0.0,1000.0,0.0,2016-02-01 00:00:00,45.0,2.0
GENEHMIGT,2339.0,1719.0,620.0,0.65,36,7000.0,-78,9864,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2339.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-01 00:00:00,32.0,32.0
GENEHMIGT,3235.0,2419.0,816.0,0.65,24,7000.0,243,9950,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,14.0,11.0,639.0,0.0,2010-06-01 00:00:00,40.0,5.0
GENEHMIGT,2794.0,1720.0,1074.0,0.6,96,30000.0,-74,9784,1,3,0,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2200.0,0.0,0.0,194.0,0.0,,800.0,,0.0,,0.0,0.0,0.0,2017-08-01 00:00:00,35.0,8.0
GENEHMIGT,1713.0,845.0,868.0,0.6,84,5000.0,287,9829,0,2,0,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,SONSTIGES,1713.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,9.0,0.0,0.0,2001-12-01 00:00:00,39.0,10.0
GENEHMIGT,1500.0,950.0,550.0,0.6,96,20000.0,173,9657,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1500.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,100.0,0.0,0.0,0.0,0.0,2016-07-01 00:00:00,46.0,18.0
GENEHMIGT,2211.0,1500.0,711.0,0.6,84,10000.0,31,9546,0,1,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,2116.0,0.0,95.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-01 00:00:00,37.0,3.0
GENEHMIGT,3188.0,2513.0,675.0,0.6,72,25000.0,196,9852,2,3,2,ANGESTELLTER,HERR,LEDIG,EIGENTUM,2800.0,0.0,0.0,388.0,0.0,0.0,0.0,200.0,0.0,0.0,20.0,290.0,60.0,2011-08-01 00:00:00,41.0,9.0
GENEHMIGT,1715.0,920.0,795.0,0.6,84,5500.0,121,9803,2,3,0,ANGESTELLTER,FRAU,GESCHIEDEN,SONSTIGES,1327.0,0.0,,388.0,0.0,0.0,300.0,0.0,0.0,0.0,62.0,0.0,30.0,2010-09-01 00:00:00,44.0,18.0
GENEHMIGT,2782.0,2214.0,568.0,0.6,84,15000.0,47,9871,3,5,0,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2200.0,0.0,0.0,588.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-01 00:00:00,35.0,12.0
GENEHMIGT,2788.0,2268.0,520.0,0.6,72,6000.0,140,9837,2,3,1,ARBEITER,HERR,VERHEIRATET,MIETE,2400.0,0.0,0.0,388.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01 00:00:00,36.0,11.0
GENEHMIGT,3010.0,1827.0,1183.0,0.6,96,37000.0,185,9789,0,1,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,3010.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,27.0,0.0,0.0,0.0,2009-11-01 00:00:00,44.0,10.0
GENEHMIGT,2170.0,1330.0,840.0,0.65,36,6500.0,309,9901,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,1720.0,0.0,0.0,0.0,0.0,450.0,497.0,0.0,0.0,0.0,28.0,0.0,0.0,2002-07-01 00:00:00,46.0,10.0
GENEHMIGT,1800.0,1000.0,800.0,0.6,72,25000.0,44,9583,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1800.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-01 00:00:00,35.0,9.0
GENEHMIGT,4194.0,3120.0,1074.0,0.6,96,50000.0,382,9788,1,2,1,BEAMTER,FRAU,LEDIG,EIGENTUM,3900.0,,,194.0,,,,1000.0,,290.0,77.0,480.5,90.0,1993-09-01 00:00:00,50.0,50.0
GENEHMIGT,2200.0,1350.0,850.0,0.65,48,6500.0,-29,9787,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2200.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,151.0,0.0,0.0,2017-11-01 00:00:00,30.0,4.0
GENEHMIGT,2694.0,1980.0,714.0,0.6,96,33000.0,152,9866,1,2,0,ARBEITER,HERR,VERHEIRATET,MIETE,2500.0,0.0,0.0,194.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-08-01 00:00:00,40.0,2.0
GENEHMIGT,1801.0,1586.0,215.0,0.7,36,5000.0,-60,9779,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1801.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-01 00:00:00,31.0,1.0
GENEHMIGT,4018.0,3027.0,991.0,0.7,36,5000.0,262,9941,2,4,1,BEAMTER,HERR,VERHEIRATET,EIGENTUM,3630.0,0.0,0.0,388.0,0.0,0.0,0.0,350.0,0.0,0.0,125.0,1070.0,0.0,1995-10-01 00:00:00,43.0,15.0
GENEHMIGT,3450.0,2200.0,1250.0,0.65,60,14000.0,-18,9680,0,1,2,ANGESTELLTER,HERR,LEDIG,MIETE,3450.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-08-01 00:00:00,30.0,3.0
GENEHMIGT,4243.0,2074.0,2169.0,0.6,84,21000.0,-13,9719,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,3743.0,0.0,0.0,0.0,0.0,500.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-01 00:00:00,33.0,3.0
GENEHMIGT,1519.0,1224.0,295.0,0.6,72,7000.0,-44,9843,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1519.76,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,10.0,2015-07-01 00:00:00,32.0,3.0
GENEHMIGT,1700.0,950.0,750.0,0.65,48,12000.0,157,9847,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,1700.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,100.0,0.0,0.0,2003-03-01 00:00:00,37.0,29.0
GENEHMIGT,3600.0,2291.0,1309.0,0.6,96,20000.0,348,9823,0,1,1,BEAMTER,HERR,GESCHIEDEN,MIETE,3600.0,,,,,,750.0,,,327.0,,,50.0,2006-11-01 00:00:00,53.0,6.0
GENEHMIGT,1322.0,712.0,610.0,0.6,84,5000.0,-96,9555,0,1,1,ANGESTELLTER,HERR,LEDIG,SONSTIGES,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-06-01 00:00:00,26.0,26.0
GENEHMIGT,2100.0,950.0,1150.0,0.6,96,28500.0,-123,9705,0,1,0,ARBEITER,HERR,LEDIG,ELTERN,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-09-01 00:00:00,30.0,30.0
GENEHMIGT,1700.0,1315.0,385.0,0.65,60,5000.0,258,9905,0,1,1,ARBEITER,HERR,LEDIG,MIETE,1700.0,0.0,0.0,0.0,0.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01 00:00:00,51.0,20.0
GENEHMIGT,7868.0,3644.0,4224.0,0.6,36,40000.0,330,9906,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,SONSTIGES,7868.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,595.0,0.0,1244.0,0.0,2000-04-01 00:00:00,60.0,5.0
GENEHMIGT,2500.0,1878.0,622.0,0.6,84,22000.0,278,9834,0,1,0,ANGESTELLTER,HERR,GETRENNT,MIETE,2500.0,0.0,0.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-01-01 00:00:00,53.0,1.0
GENEHMIGT,3300.0,1650.0,1650.0,0.6,84,20000.0,164,9898,0,1,0,ANGESTELLTER,FRAU,LEDIG,MIETE,3300.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-01 00:00:00,37.0,6.0
GENEHMIGT,2238.0,1638.0,600.0,0.65,48,5000.0,13,9938,2,3,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,1840.0,0.0,0.0,388.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,2016-10-01 00:00:00,31.0,5.0
GENEHMIGT,6150.0,2970.0,3180.0,0.6,60,50000.0,270,9947,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,6150.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,370.0,0.0,0.0,0.0,0.0,2016-01-01 00:00:00,59.0,12.0
GENEHMIGT,2594.0,2153.0,441.0,0.65,48,7500.0,348,9816,1,2,2,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2400.0,0.0,0.0,194.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,1989-10-01 00:00:00,48.0,18.0
GENEHMIGT,1862.0,1390.0,472.0,0.6,84,16000.0,36,9665,0,1,1,ARBEITER,HERR,LEDIG,MIETE,1862.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,45.0,0.0,0.0,2013-03-01 00:00:00,31.0,2.0
GENEHMIGT,2450.0,1577.0,873.0,0.7,24,5000.0,279,9920,0,1,1,ARBEITER,HERR,LEDIG,MIETE,2450.0,0.0,0.0,0.0,0.0,,511.0,,0.0,,90.0,0.0,0.0,2007-12-01 00:00:00,49.0,19.0
GENEHMIGT,2410.0,2141.0,269.0,0.65,48,6000.0,385,9947,0,2,1,ARBEITER,HERR,VERHEIRATET,MIETE,2410.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,90.0,150.0,0.0,0.0,2013-03-01 00:00:00,60.0,9.0
GENEHMIGT,2438.0,1714.0,724.0,0.65,48,5000.0,256,9924,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2418.0,0.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,37.0,120.0,0.0,0.0,2013-10-01 00:00:00,48.0,11.0
GENEHMIGT,2644.0,1705.0,939.0,0.6,96,10000.0,-113,9882,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2450.0,,,194.0,,,575.0,,,,,,,2015-03-02 00:00:00,34.0,4.0
GENEHMIGT,1650.0,1022.0,628.0,0.6,96,11000.0,53,9407,0,1,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,1650.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,250.0,0.0,0.0,2016-03-01 00:00:00,29.0,1.0
GENEHMIGT,1800.0,1116.0,684.0,0.65,48,10000.0,326,9892,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1800.0,0.0,0.0,0.0,0.0,,400.0,,0.0,,90.0,0.0,0.0,1999-12-01 00:00:00,50.0,49.0
GENEHMIGT,1950.0,783.0,1167.0,0.65,36,20000.0,171,9825,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,SONSTIGES,1500.0,0.0,0.0,0.0,0.0,450.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-01 00:00:00,38.0,4.0
GENEHMIGT,1347.0,1154.0,193.0,0.6,72,6000.0,407,9825,0,1,1,ARBEITER,HERR,VERHEIRATET,MIETE,1347.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,50.0,0.0,0.0,1997-03-01 00:00:00,54.0,17.0
GENEHMIGT,3065.0,2285.0,780.0,0.6,84,13000.0,459,9932,0,1,1,ANGESTELLTER,FRAU,LEDIG,EIGENTUM,2825.0,0.0,0.0,0.0,306.0,,,350.0,0.0,,70.0,431.0,189.0,2001-10-01 00:00:00,53.0,4.0
GENEHMIGT,3140.0,2045.0,1095.0,0.7,24,5000.0,252,9759,0,1,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,3236.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,0.0,50.0,0.0,0.0,0.0,1988-09-01 00:00:00,57.0,10.0
GENEHMIGT,1494.0,1100.0,394.0,0.6,84,10000.0,-84,9693,1,3,0,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1300.0,0.0,0.0,194.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-20 00:00:00,33.0,2.0
GENEHMIGT,1800.0,799.0,1001.0,0.65,48,25000.0,213,9921,0,1,2,ARBEITER,HERR,LEBENSGEMEINSCHAFT,SONSTIGES,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,2011-04-01 00:00:00,45.0,8.0
GENEHMIGT,2700.0,1601.0,1099.0,0.6,72,30000.0,395,9933,0,1,1,BEAMTER,HERR,VERHEIRATET,EIGENTUM,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,501.0,0.0,1992-08-01 00:00:00,50.0,24.0
GENEHMIGT,4194.0,1976.0,2218.0,0.6,84,37000.0,422,9614,1,3,0,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4000.0,0.0,0.0,194.0,0.0,,1300.0,300.0,0.0,,0.0,0.0,150.0,2007-11-01 00:00:00,52.0,1.0
GENEHMIGT,3150.0,1370.0,1780.0,0.65,60,25000.0,453,9837,0,1,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3150.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,1990-12-01 00:00:00,50.0,3.0
GENEHMIGT,2221.0,1600.0,621.0,0.65,36,9999.0,84,9849,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2221.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-02-01 00:00:00,36.0,3.0
GENEHMIGT,1700.0,1077.0,623.0,0.65,48,15000.0,268,9907,0,1,1,ARBEITER,FRAU,LEDIG,MIETE,1700.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01 00:00:00,62.0,6.0
GENEHMIGT,2094.0,1540.0,554.0,0.65,60,12000.0,-147,9648,1,2,0,ANGESTELLTER,HERR,LEDIG,MIETE,1900.0,0.0,0.0,194.0,0.0,0.0,500.0,0.0,0.0,0.0,90.0,0.0,0.0,2016-01-01 00:00:00,32.0,2.0
GENEHMIGT,1850.0,960.0,890.0,0.6,84,11000.0,-14,9542,0,1,1,ARBEITER,HERR,LEDIG,SONSTIGES,1796.0,0.0,0.0,0.0,0.0,,200.0,,0.0,,0.0,0.0,0.0,2015-07-01 00:00:00,27.0,1.0
GENEHMIGT,1810.0,1250.0,560.0,0.65,48,8500.0,443,9703,0,2,0,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1810.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,46.0,0.0,0.0,2017-04-01 00:00:00,57.0,2.0
GENEHMIGT,1300.0,850.0,450.0,0.65,60,7300.0,-39,9835,0,1,1,ANGESTELLTER,FRAU,LEDIG,ELTERN,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,2017-04-01 00:00:00,25.0,19.0
GENEHMIGT,2400.0,1850.0,550.0,0.65,48,7500.0,459,9869,0,2,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2400.0,,,,,,800.0,,,,,,,2018-01-01 00:00:00,50.0,11.0
GENEHMIGT,1600.0,1283.0,317.0,0.6,84,5000.0,37,9390,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,1600.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-01 00:00:00,34.0,5.0
GENEHMIGT,1756.0,1332.0,424.0,0.6,84,7000.0,233,9415,0,1,1,ARBEITER,FRAU,VERWITWET,SONSTIGES,1030.0,677.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-01 00:00:00,58.0,21.0
GENEHMIGT,2478.0,2134.0,344.0,0.65,48,7000.0,207,9926,1,3,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2284.0,0.0,0.0,194.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-09-01 00:00:00,36.0,10.0
